"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Housing","RegistrationDate","BirthYear","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","complete_DevMath","complete_DevEnglish","final_Complete1","final_GPA","cohort_year","first_term_Major1","final_majorOne","total_Loan","total_Scholarship","total_Work_Study","total_Grant","race","overall_income"
300501,"1","2011-12",1,"Single",21042,0,"Middle School","Off Campus",20110902,1983,2,75,39,0,0,0,0,1,0,0,0,1.13,"2011",52,52,4.07003786660776,0,0,3.34242268082221,"Hispanic",4.32308701626515
300502,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20121231,1979,2,141,96,3,0,0,0,0,0,0,0,2.43,"2012",23,23,0,0,0,0,"Hispanic",0
300504,"1","2011-12",1,"Single",0,43336,"Unknown","With Parent",20110628,1993,1,-2,-2,0,1,1,0,0,0,1,0,2.33,"2011",0,0,0,3.69988106646724,0,0,"Hispanic",4.63684882257915
300505,"1","2011-12",1,"Single",0,0,"Middle School","On Campus Housing",20110616,1990,2,28,28,0,0,0,1,0,0,0,0,1.39,"2011",45,45,4.10551018476997,0,0,4.15724516047519,"Unknown",0
300515,"0","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110531,1988,2,85,69,2,0,0,0,0,0,0,8,3.07,"2011",26,26,0,0,0,0,"nonresident",0
300516,"1","2011-12",1,"Divorced",64514,0,"Unknown","Off Campus",20110810,1968,2,0,0,2,0,0,0,0,0,0,0,3.61,"2011",52,52,0,0,0,3.21879799811174,"Black",4.80965396987533
300529,"0","2012-13",3,"Single",0,28465,"Middle School","With Parent",20121121,1993,2,33,32,0,0,0,0,0,0,0,7,3.2,"2012",0,0,0,0,0,4.54815592977381,"Hispanic",4.45431118814757
300530,"1","2011-12",1,"Single",0,61449,"High School","On Campus Housing",20110425,1992,1,-2,-2,0,1,1,0,0,1,1,0,1.08,"2011",43,43,3.24303804868629,0,0,2.90633504180509,"White",4.78851481972018
300539,"1","2011-12",1,"Single",0,22497,"High School","On Campus Housing",20110609,1992,2,12,9,0,1,1,0,0,0,1,0,0.2,"2011",50,50,3.66332393362821,0,3.30102999566398,4.06400848653172,"Black",4.3521246083197
300544,"0","2011-12",1,"Single",0,28357,"High School","With Parent",20110429,1993,1,-2,-2,0,1,1,0,0,1,1,7,3.16,"2011",0,0,0,0,4.14612803567824,4.73551905881517,"Hispanic",4.45266028319785
300555,"0","2011-12",3,"Single",18812,0,"High School","Off Campus",20111215,1973,2,0,0,2,0,0,0,0,0,0,7,3.92,"2011",45,45,4.31175386105575,3.30102999566398,0,3.64424158584373,"White",4.27443497007404
300561,"1","2011-12",1,"Divorced",36320,0,"Unknown","Off Campus",20110817,1980,2,88,60,0,0,0,1,0,0,0,0,3.11,"2011",43,43,4.56672025134905,0,0,4.11461098423217,"Hispanic",4.56014583984905
300569,"0","2011-12",1,"Married",27607,0,"High School","Off Campus",20110808,1988,2,0,0,0,0,0,0,0,0,0,8,3.74,"2011",51,51,4.51188336097887,3,0,0,"Hispanic",4.44101921525085
300573,"0","2012-13",1,"Single",37130,0,"High School","Off Campus",20120710,1982,2,0,0,0,0,0,0,0,0,0,8,3.39,"2012",51,51,4.39794000867204,0,0,0,"Black",4.56972494922616
300575,"1","2011-12",1,"Single",4540,32462,"Unknown","With Parent",20110706,1988,2,70,66,2,0,0,0,0,0,0,0,1.95,"2011",0,0,3.94200805302231,0,0,3.95429076170113,"Asian",4.56822519880995
300578,"0","2011-12",3,"Separated",12266,0,"High School","Off Campus",20111128,1962,2,71,66,2,0,0,0,0,0,0,7,3.59,"2011",42,42,4.45101845215546,0,0,4.26202370460632,"Black",4.08870296035147
300580,"0","2011-12",1,"Married",80774,0,"College","Off Campus",20110616,1965,2,78,66,2,0,0,0,0,0,0,7,3.85,"2011",13,13,4.17026171539496,4.27093025828176,0,4.18616496172741,"Hispanic",4.90727159006114
300581,"0","2013-14",3,"Single",26818,0,"High School","Off Campus",20140121,1984,2,-1,96,0,0,0,0,0,0,0,8,3.6,"2013",51,51,4.02995164203684,0,0,0,"Black",4.42842638644059
300582,"1","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110728,1977,2,12,12,0,0,0,0,0,0,0,0,3,"2011",13,13,0,0,0,0,"Hispanic",0
300586,"0","2011-12",1,"Single",17267,0,"High School","With Parent",20110728,1985,2,0,0,0,0,0,0,0,0,0,8,3.85,"2011",51,51,4.38916608436453,0,0,0,"White",4.237216889008
300587,"0","2012-13",1,"Single",23719,0,"Unknown","Off Campus",20120710,1963,2,0,0,0,0,0,0,0,0,0,8,3.41,"2012",51,51,4.39794000867204,0,0,0,"Black",4.3750963750954
300588,"1","2011-12",1,"Single",0,0,"Middle School","Off Campus",20110420,1988,2,83,66,2,0,0,0,0,0,0,0,1.88,"2011",43,43,0,0,0,4.06400848653172,"Hispanic",0
300590,"1","2011-12",1,"Single",0,105953,"High School","With Parent",20110502,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.68,"2011",13,13,4.11394335230684,0,0,3.74429298312268,"White",5.02511325802652
300597,"1","2011-12",1,"Single",0,47721,"High School","With Parent",20110609,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.74,"2011",0,0,3.84509804001426,0,0,3.93580945380993,"Hispanic",4.67870953579318
300604,"1","2011-12",1,"Single",0,8501,"Unknown","Off Campus",20110510,1992,1,-2,-2,0,0,1,1,0,0,1,0,1.7,"2011",43,43,0,0,0,4.37981295586094,"Hispanic",3.92947001617749
300608,"1","2011-12",1,"Single",0,37785,"Unknown","With Parent",20110525,1993,1,-2,-2,0,0,1,1,0,0,1,0,0,"2011",54,54,0,0,0,3.41229250932305,"Hispanic",4.57731942655379
300611,"0","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110420,1993,1,-2,-2,0,1,1,0,0,1,1,8,3.26,"2011",0,0,0,0,0,0,"White",0
300612,"1","2011-12",1,"Single",0,15966,"High School","With Parent",20110607,1992,1,-2,-2,0,1,1,1,1,0,0,0,3.35,"2011",52,52,0,0,0,4.80403033367701,"White",4.20319612493503
300614,"0","2011-12",1,"Single",0,22543,"Unknown","On Campus Housing",20110613,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.91,"2011",0,0,4.59494473669508,0,3.33122478102073,4.60896438552436,"White",4.35301171103345
300623,"0","2011-12",1,"Single",25291,0,"High School","Off Campus",20110728,1984,2,0,0,0,0,0,0,0,0,0,8,3.8,"2011",51,51,4.21748394421391,0,0,0,"White",4.40296600158228
300629,"0","2011-12",1,"Married",3817,0,"High School","Off Campus",20110728,1963,2,0,0,0,0,0,0,0,0,0,8,3.76,"2011",51,51,3.8750612633917,0,0,0,"Asian",3.5817221599491
300630,"0","2011-12",1,"Married",30206,0,"College","Off Campus",20110728,1986,2,0,0,0,0,0,0,0,0,0,8,3.79,"2011",51,51,4.09691001300806,0,0,0,"White",4.48009321805896
300635,"0","2011-12",1,"Single",32729,0,"High School","Off Campus",20110808,1987,2,0,0,0,0,0,0,0,0,0,8,3.53,"2011",51,51,4.71782023390597,0,0,0,"White",4.51493273610188
300638,"0","2011-12",1,"Married",121745,0,"High School","Off Campus",20110728,1983,2,0,0,0,0,0,0,0,0,0,8,3.83,"2011",51,51,4.40654018043396,0,0,0,"White",5.08545113401809
300639,"0","2011-12",1,"Married",30748,0,"College","Off Campus",20110728,1982,2,0,0,0,0,0,0,0,0,0,8,3.85,"2011",51,51,4.09691001300806,0,0,0,"Unknown",4.48781687239723
300644,"0","2011-12",1,"Single",0,13562,"High School","On Campus Housing",20110606,1992,1,-2,-2,0,1,0,0,0,1,0,0,2.45,"2011",0,0,4.71138537909845,0,3.3014640731433,4.85666848361153,"Black",4.13232374004099
300645,"0","2011-12",1,"Single",0,61159,"College","On Campus Housing",20110606,1991,1,-2,-2,0,1,1,0,1,1,0,8,3.41,"2011",0,0,4.39794000867204,0,0,4.63137273373271,"Black",4.78646037572602
300647,"1","2011-12",1,"Single",30852,0,"Unknown","With Parent",20110825,1980,2,138.2,96,3,0,0,0,0,0,0,0,3.35,"2011",0,0,0,0,0,0,"Hispanic",4.48928332269049
300650,"0","2011-12",1,"Single",1406,21591,"College","With Parent",20110825,1990,2,67,66,0,0,0,0,0,0,0,7,3.56,"2011",50,50,0,0,0,4.39204590292481,"Asian",4.36167118521656
300656,"1","2011-12",1,"Single",0,32223,"High School","With Parent",20110607,1993,1,-2,-2,0,1,1,1,1,0,0,0,2.51,"2011",0,0,0,0,0,4.57436699233027,"White",4.50816597130337
300657,"0","2011-12",1,"Single",0,23059,"Unknown","With Parent",20110606,1993,1,-2,-2,0,1,1,0,0,1,1,7,3.19,"2011",0,0,0,0,0,4.71177349612091,"Hispanic",4.36284046931172
300659,"1","2011-12",1,"Single",0,9344,"High School","With Parent",20110524,1991,1,-2,-2,0,1,0,1,0,0,0,0,2.69,"2011",0,0,3.84509804001426,0,3.30102999566398,4.37591954370465,"White",3.97053282976832
300661,"0","2016-17",1,"Single",0,28221,"Middle School","With Parent",20160816,1993,2,84,66,2,0,0,0,0,0,0,0,2.21,"2016",26,26,0,0,3.3014640731433,4.06156556188484,"Asian",4.4505723987446
300664,"0","2011-12",1,"Single",0,53249,"High School","With Parent",20110606,1992,1,-2,-2,0,1,1,0,1,1,0,7,2.95,"2011",13,13,4.74993718826276,0,0,4.51948672206446,"Black",4.72631145626928
300667,"1","2011-12",1,"Single",0,67231,"High School","On Campus Housing",20110531,1992,1,-2,-2,0,1,1,0,0,1,1,0,1.17,"2011",52,52,3.54406804435028,0,0,0,"Hispanic",4.82756957103833
300674,"1","2011-12",1,"Single",0,54448,"College","On Campus Housing",20110415,1993,1,-2,-2,0,0,0,0,0,0,0,0,2.54,"2011",0,0,4.13830269816628,0,0,4.17411798125427,"White",4.73598193175173
300676,"1","2011-12",1,"Single",0,47928,"High School","With Parent",20110519,1993,1,-2,-2,0,1,1,0,0,0,1,0,0.42,"2011",43,43,3.84029433161144,0,0,3.36285930295868,"Hispanic",4.68058930658231
300681,"0","2011-12",1,"Single",4425,24879,"Unknown","With Parent",20110720,1993,1,-2,-2,0,0,1,1,0,0,1,8,3.15,"2011",43,43,0,0,0,4.67464991024243,"Hispanic",4.46692690565649
300683,"1","2011-12",1,"Single",0,16878,"Middle School","With Parent",20110608,1993,1,-2,-2,0,0,1,1,0,0,1,0,3.44,"2011",40,40,3.54406804435028,0,0,4.07874673427361,"Unknown",4.22732098254884
300684,"1","2011-12",1,"Single",0,60881,"Unknown","With Parent",20110712,1992,1,-2,-2,0,1,1,0,0,1,1,0,2.46,"2011",0,0,3.96614173273903,0,0,4.19603794073452,"Hispanic",4.78448177731894
300686,"1","2011-12",1,"Single",13257,14796,"High School","With Parent",20110607,1992,1,-2,-2,0,1,0,1,1,0,0,0,2.82,"2011",0,0,0,0,3.90308998699194,4.56720287275848,"Hispanic",4.44797931171617
300688,"0","2011-12",1,"Single",0,41305,"College","Off Campus",20110705,1993,1,-2,-2,0,1,1,1,0,0,1,0,1.92,"2011",43,43,3.43933269383026,0,0,4.69768258634958,"Hispanic",4.61600262649841
300692,"1","2011-12",1,"Single",0,31139,"College","On Campus Housing",20110614,1992,1,-2,-2,0,1,1,0,0,1,1,0,2.59,"2011",0,0,4.49136169383427,0,0,4.38048259097498,"Black",4.49330466149301
300708,"1","2011-12",1,"Single",8949,4855,"Unknown","With Parent",20110418,1989,2,34,28,0,0,0,1,0,0,0,0,2.8,"2011",50,50,4.29539114757198,0,0,4.48533805630935,"White",4.14000495061945
300725,"1","2011-12",1,"Single",0,21144,"High School","On Campus Housing",20110830,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.31,"2011",50,50,4.36172783601759,2.68394713075151,0,4.53159386213364,"Hispanic",4.32518715012365
300736,"1","2012-13",1,"Unknown",0,0,"Unknown","Unknown",20120904,1993,2,30,24,0,1,1,0,0,1,1,7,2.86,"2012",0,0,0,0,0,0,"Hispanic",0
300737,"0","2011-12",1,"Single",490,26218,"College","With Parent",20110802,1993,1,-2,-2,0,1,1,1,0,0,1,8,2.74,"2011",0,0,4.21218760440396,0,0,4.56474889181302,"White",4.42664136756145
300744,"1","2011-12",1,"Single",0,12754,"College","Off Campus",20110802,1993,1,-2,-2,0,1,1,0,0,1,1,0,3.08,"2011",43,43,4.11394335230684,0,0,3.98878184345364,"Hispanic",4.10564641265124
300747,"1","2011-12",1,"Single",0,0,"College","With Parent",20110712,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.66,"2011",0,0,0,0,0,4.10510124454964,"Black",0
300754,"0","2011-12",1,"Single",0,41952,"High School","Off Campus",20110418,1991,2,42,51,0,0,0,1,0,0,0,7,3.7,"2011",50,50,3.47712125471966,0,3.07918124604762,4.04119523369681,"Hispanic",4.62275267000999
300756,"1","2011-12",1,"Single",0,29569,"High School","With Parent",20110513,1993,1,-2,-2,0,1,1,1,0,0,1,0,2.61,"2011",13,13,0,3.53567380342575,0,4.6594662774902,"White",4.47083663728143
300761,"1","2011-12",1,"Single",0,28311,"High School","On Campus Housing",20110712,1993,1,-2,-2,0,1,1,0,1,1,0,0,3.04,"2011",42,42,4.23172438332852,0,0,4.18315591543401,"White",4.4519552097682
300762,"1","2011-12",1,"Single",0,106764,"College","On Campus Housing",20110717,1991,2,88,48,0,0,0,0,0,0,0,0,2.37,"2011",26,26,4.70113606609253,0,0,0,"Black",5.02842483661589
300763,"0","2011-12",1,"Single",0,56380,"Unknown","With Parent",20110622,1993,1,-2,-2,0,0,1,0,0,0,1,7,3.96,"2011",40,40,0,4.09691001300806,0,4.24590730162768,"Hispanic",4.75112507153558
300767,"1","2011-12",1,"Single",0,9115,"College","On Campus Housing",20110415,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.94,"2011",40,40,4.10551018476997,0,0,4.5354586902651,"Hispanic",3.95975667299099
300778,"1","2011-12",1,"Single",7567,32237,"Unknown","With Parent",20110607,1992,1,-2,-2,0,1,1,1,1,0,0,0,3,"2011",0,0,4.2380461031288,0,0,4.54422932377923,"Asian",4.59992671756711
300827,"0","2011-12",1,"Single",0,21900,"Middle School","With Parent",20110613,1993,1,-2,-2,0,1,1,0,0,1,1,7,3.3,"2011",0,0,3.74036268949424,0,0,4.61598159732535,"Hispanic",4.34044411484012
300835,"0","2011-12",1,"Single",0,20674,"High School","With Parent",20110608,1993,1,-2,-2,0,1,1,0,1,1,0,7,2.91,"2011",0,0,0,0,3.60205999132796,4.80256165574419,"Asian",4.31542451193752
300862,"0","2011-12",3,"Single",40583,0,"High School","Off Campus",20120104,1987,2,134.33,96,0,0,0,0,1,0,0,8,3.58,"2011",11,11,4.4432629874587,0,0,3.24303804868629,"Hispanic",4.60834414805189
300865,"1","2011-12",1,"Single",5405,106261,"High School","With Parent",20110418,1992,1,-2,-2,0,1,1,0,0,1,1,0,3.06,"2011",23,23,3.91529428302269,0,0,0,"White",5.04792095950657
300868,"0","2011-12",1,"Single",0,20086,"College","With Parent",20110621,1993,1,-2,-2,0,1,0,0,1,1,0,7,3.73,"2011",42,42,0,0,0,4.65564737559113,"White",4.3028934583565
300872,"0","2011-12",1,"Single",19024,0,"High School","Off Campus",20110420,1987,2,65,47,0,0,0,0,0,0,0,7,3.48,"2011",42,42,4.68349731767981,0,0,3.57978359661681,"White",4.27930183727462
300873,"1","2011-12",1,"Separated",14150,0,"College","Off Campus",20110413,1981,2,61,66,2,0,0,0,0,0,0,0,1.61,"2011",13,13,3.43933269383026,0,0,4.17920697615549,"Hispanic",4.15075643986031
300885,"1","2012-13",1,"Single",0,16060,"Unknown","With Parent",20120712,1993,2,9,34,0,0,0,0,0,0,0,0,2.65,"2012",52,52,4.27300127206374,0,0,4.59144305778691,"Unknown",4.20574554094266
300889,"1","2011-12",1,"Single",15272,114686,"High School","Off Campus",20110831,1990,2,57,48,0,0,0,0,0,0,0,0,1.17,"2011",54,54,3.24303804868629,0,0,0,"White",5.11380301911148
300895,"0","2011-12",1,"Single",0,14961,"High School","On Campus Housing",20110614,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.89,"2011",51,51,4.79846418330806,0,3.60205999132796,4.79091819521458,"Hispanic",4.17496062293803
300903,"1","2014-15",1,"Single",0,31032,"Unknown","With Parent",20140826,1993,2,46,31,0,0,0,0,0,0,0,0,2.42,"2014",42,42,3.65321251377534,0,0,4.3981136917305,"White",4.491809766592
300912,"1","2011-12",1,"Single",0,82724,"High School","With Parent",20110518,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.22,"2011",11,11,0,0,0,0,"White",4.91763152594242
300916,"1","2011-12",1,"Single",0,25476,"High School","Off Campus",20110706,1993,1,-2,-2,0,1,1,0,1,1,0,0,2.92,"2011",40,40,4,0,0,4.10043947527911,"Asian",4.40613124021362
300918,"0","2011-12",1,"Single",0,17475,"Unknown","On Campus Housing",20110607,1989,1,-2,-2,0,1,1,0,0,1,1,0,2.13,"2011",0,0,4.56224526793257,0,0,4.69303187348085,"Unknown",4.24241718441772
300920,"0","2011-12",1,"Single",0,31649,"High School","Off Campus",20110606,1993,1,-2,-2,0,1,1,0,1,1,0,0,2.79,"2011",0,0,4.46239799789896,0,0,4.71922352880201,"Black",4.50035999235202
300922,"0","2011-12",1,"Single",0,0,"Middle School","On Campus Housing",20110607,1992,1,-2,-2,0,1,1,0,1,1,0,7,2.82,"2011",0,0,4.57874232834071,3.75815916952978,3.77815125038364,4.83594543072854,"Black",0
300925,"1","2011-12",1,"Single",0,34526,"High School","With Parent",20110513,1993,1,-2,-2,0,1,1,0,0,1,1,0,3.06,"2011",0,0,4.04139268515823,0,0,4.02333478253831,"White",4.53814626619904
300932,"0","2011-12",1,"Single",18239,0,"High School","Off Campus",20110607,1988,2,71,66,2,0,0,0,0,0,0,8,3.6,"2011",52,52,4.22401481137286,3.90308998699194,0,3.86628733908419,"Hispanic",4.2610010233352
300938,"0","2012-13",1,"Single",4535,64570,"College","With Parent",20120712,1991,2,90,87,0,0,0,0,0,0,0,8,3.53,"2012",52,52,4.01072386539177,0,3,0,"Asian",4.83950947130836
300950,"0","2012-13",1,"Single",5336,11265,"Middle School","Off Campus",20120712,1992,2,31,25,0,0,0,0,0,0,0,7,3.76,"2012",13,13,0,0,0,4.61842467078426,"Black",4.22013424957025
300953,"0","2011-12",1,"Single",0,37068,"College","With Parent",20110412,1992,2,25,22,0,1,0,0,0,0,0,7,2.45,"2011",54,54,4.5493098589195,0,0,3.88716702089477,"White",4.56899915434908
300961,"1","2011-12",1,"Single",0,61356,"High School","Off Campus",20110627,1993,1,-2,-2,0,1,1,0,0,0,1,0,2.77,"2011",50,50,4.27875360095283,3.63164666295842,0,0,"White",4.78785703877416
300963,"0","2011-12",1,"Separated",18416,0,"High School","Off Campus",20110422,1955,2,0,0,2,0,0,0,0,0,0,8,3.24,"2011",52,52,4.25527250510331,0,0,3.7160033436348,"Black",4.26519530628572
300964,"0","2011-12",1,"Single",0,22486,"College","With Parent",20110613,1993,1,-2,-2,0,1,1,0,0,1,1,7,3.34,"2011",11,11,3.34242268082221,0,0,4.66091288747741,"White",4.35191220632801
300969,"1","2011-12",1,"Married",57307,0,"Unknown","Off Campus",20110613,1973,2,79,66,2,0,0,0,0,0,0,0,2.25,"2011",51,51,3.57403126772772,0,0,3.51817426775744,"Black",4.75820767389925
300978,"0","2014-15",1,"Single",0,30380,"High School","Off Campus",20140519,1993,2,28,24,0,0,0,0,0,0,0,8,3.54,"2014",43,43,4.19033169817029,0,0,4.52426626876698,"White",4.48258776952677
300990,"1","2011-12",1,"Single",0,36950,"High School","With Parent",20110518,1993,1,-2,-2,0,1,1,0,0,1,1,0,2,"2011",23,23,4.24226804482769,0,0,4.39851289936342,"Black",4.56761444273084
301004,"0","2011-12",1,"Single",0,23858,"Unknown","With Parent",20110601,1993,1,-2,-2,0,1,0,0,0,1,0,0,2.49,"2011",0,0,0,3.14463958035315,3.90308998699194,4.90780355364951,"Hispanic",4.37763403424759
301018,"1","2011-12",1,"Single",0,33109,"High School","With Parent",20110811,1993,1,-2,-2,0,1,1,0,0,0,1,0,2.11,"2011",0,0,3.43933269383026,0,3.30102999566398,4.15344898860098,"Hispanic",4.51994606383753
301023,"1","2011-12",1,"Single",9898,0,"High School","Off Campus",20110705,1989,2,73,66,0,0,0,0,0,0,0,0,2.66,"2011",40,40,4.19882197760321,0,0,4.24385623280651,"Hispanic",3.99554744947514
301030,"1","2011-12",1,"Single",0,9367,"Unknown","On Campus Housing",20110608,1992,1,-2,-2,0,1,1,0,1,1,0,0,3.1,"2011",0,0,0,0,0,4.03718737093711,"Hispanic",3.97160052023006
301035,"1","2011-12",1,"Single",0,0,"Unknown","With Parent",20110606,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.81,"2011",0,0,0,3.92038424217836,0,4.29243329824402,"Hispanic",0
301039,"1","2011-12",1,"Single",0,33362,"Unknown","With Parent",20110607,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.54,"2011",0,0,3.82607480270083,0,0,4.30888441442202,"Unknown",4.52325207802469
301041,"0","2011-12",1,"Single",0,28117,"Unknown","With Parent",20110607,1993,1,-2,-2,0,1,1,0,0,1,1,7,3.05,"2011",0,0,0,0,0,4.88743161663234,"Black",4.44896898089437
301049,"1","2011-12",1,"Single",0,27879,"High School","With Parent",20110802,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.45,"2011",0,0,0,0,0,4.1274287778516,"White",4.44527719186963
301057,"1","2015-16",3,"Single",4475,14948,"Unknown","Off Campus",20151117,1992,2,25,16,0,0,0,0,0,0,0,0,0.25,"2015",45,45,0,0,0,3.78731875662455,"Black",4.28831631016629
301059,"1","2011-12",1,"Single",1279,11122,"Unknown","With Parent",20110426,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.73,"2011",0,0,0,0,0,2.77815125038364,"White",4.0934567074986
301063,"1","2011-12",1,"Single",0,12240,"Middle School","With Parent",20110831,1992,1,-2,-2,0,1,1,0,0,1,1,0,2.9,"2011",0,0,4.05115252244738,0,0,4.0681116170273,"White",4.08778141780954
301067,"0","2011-12",1,"Married",69036,0,"Middle School","Off Campus",20110420,1969,2,70,66,2,0,0,0,0,0,0,7,4,"2011",23,23,0,4.33531344617046,0,0,"White",4.83907562007312
301068,"1","2011-12",1,"Single",19629,0,"Unknown","Off Campus",20110412,1984,2,135,84,2,0,0,0,0,0,0,0,0,"2011",13,13,3.57403126772772,0,0,2.65321251377534,"Hispanic",4.29289817501803
301077,"1","2011-12",1,"Single",0,24028,"Middle School","Off Campus",20110601,1993,1,-2,-2,0,1,1,0,0,1,1,0,2.94,"2011",51,51,0,0,0,4.3688073542973,"Hispanic",4.38071762327532
301078,"1","2011-12",1,"Married",65077,0,"High School","Off Campus",20110627,1979,2,82,57,0,0,0,0,0,0,0,0,3.3,"2011",51,51,3.57403126772772,0,0,3.03662889536216,"Unknown",4.81342752408233
301080,"1","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110909,1950,2,45,45,0,0,0,0,0,0,0,0,3.33,"2011",0,0,0,0,0,0,"Black",0
301089,"1","2011-12",1,"Single",12962,0,"Unknown","Off Campus",20110817,1985,1,-2,-2,0,1,1,0,0,0,1,0,2.42,"2011",43,43,4.63346845557959,3,0,4.61139401134029,"TwoOrMoreRace",4.11267201711713
301092,"1","2011-12",1,"Single",32614,11138,"Unknown","Off Campus",20110509,1988,2,23,12,0,1,1,0,0,1,1,0,2.77,"2011",52,52,4.69460519893357,0,0,4.34715431010059,"Hispanic",4.64099791036658
301099,"1","2011-12",1,"Single",0,0,"College","On Campus Housing",20110718,1992,1,-2,-2,0,1,1,0,0,0,1,0,3.45,"2011",50,50,3.97772360528885,0,0,3.74429298312268,"Black",0
301106,"1","2011-12",1,"Single",9568,87209,"Unknown","On Campus Housing",20110815,1992,1,-2,-2,0,1,1,0,0,0,1,0,3.21,"2011",0,0,4.27009628142033,0,0,0,"Black",4.98577215524275
301107,"0","2011-12",1,"Single",41759,0,"High School","Off Campus",20110714,1970,2,51,7,0,1,1,0,0,0,1,0,3.81,"2011",0,0,0,0,0,4.08400399060803,"Hispanic",4.62075009009761
301112,"0","2011-12",1,"Single",41923,0,"Middle School","Off Campus",20110722,1978,2,67,46,0,0,0,0,0,0,0,7,3.95,"2011",9,9,4.32221929473392,2.47712125471966,0,3.30102999566398,"Hispanic",4.62245235309847
301113,"1","2013-14",1,"Single",3842,32837,"Unknown","With Parent",20130819,1992,2,22,19,0,0,0,1,0,0,0,0,2.3,"2013",13,13,3.74036268949424,0,0,4.12622884460642,"Asian",4.56441748674711
301114,"0","2011-12",1,"Single",44700,48249,"College","Off Campus",20110822,1988,2,82,66,2,0,0,0,0,0,0,7,3.85,"2011",27,27,4.25527250510331,3.84509804001426,0,0,"Black",4.96824472173763
301118,"0","2015-16",3,"Single",11433,11643,"High School","With Parent",20151210,1993,1,-2,-2,0,1,1,0,1,1,1,0,1.39,"2015",26,26,3.72015930340596,0,0,4.15484619299395,"Asian",4.3631605302861
301129,"1","2011-12",1,"Single",7400,38505,"College","With Parent",20110613,1992,1,-2,-2,0,1,1,0,0,1,1,0,1.72,"2011",52,52,4.31175386105575,0,0,4.37215685217198,"Hispanic",4.66185999172781
301130,"1","2011-12",1,"Single",0,12189,"Unknown","On Campus Housing",20110516,1990,1,-2,-2,0,0,1,0,1,0,0,0,3,"2011",40,40,3.43933269383026,4.30102999566398,0,4.74056005122539,"Asian",4.08596807704607
301131,"0","2011-12",1,"Single",0,12189,"Unknown","With Parent",20110428,1992,1,-2,-2,0,0,1,0,0,0,0,7,3.38,"2011",52,52,3.77400573025821,3.3654879848909,3.98091193777684,4.68322720604144,"Asian",4.08596807704607
301151,"0","2011-12",1,"Single",0,35650,"High School","Off Campus",20110803,1992,2,18,14,0,0,0,0,0,0,0,7,2.87,"2011",26,26,4.26126286879249,0,0,4.61323909761614,"Hispanic",4.55205953418788
