"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","X2012.Loan","X2012.Scholarship","X2012.Work.Study","X2012.Grant","X2013.Loan","X2013.Scholarship","X2013.Work.Study","X2013.Grant","X2014.Loan","X2014.Scholarship","X2014.Work.Study","X2014.Grant","X2015.Loan","X2015.Scholarship","X2015.Work.Study","X2015.Grant","X2016.Loan","X2016.Scholarship","X2016.Work.Study","X2016.Grant","X2017.Loan","X2017.Scholarship","X2017.Work.Study","X2017.Grant"
266635,1,"2011-12",3,"Single",13699,18044,"High School","High School","Off Campus",3250,0,0,3334,4500,0,0,10552,8500,0,0,1447,12500,0,0,1150,0,0,0,0,0,0,0,0
266698,0,"2011-12",1,"Single",7783,0,"Unknown","Unknown","Off Campus",3500,0,0,11588,8500,0,0,11790,10500,0,0,3178,5250,0,0,0,5500,0,0,0,0,0,0,0
266718,1,"2013-14",1,"Single",35086,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266794,1,"2011-12",1,"Single",8553,7402,"College","High School","With Parent",0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266863,1,"2011-12",1,"Single",9071,0,"High School","Middle School","Off Campus",3500,0,0,11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266890,0,"2016-17",1,"Single",21273,0,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7255
266953,0,"2015-16",3,"Single",13725,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,3346,6250,0,0,1683
266954,1,"2014-15",3,"Single",19202,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218,5250,0,0,0,12500,0,0,0
266998,1,"2011-12",1,"Single",0,3422,"High School","High School","With Parent",5500,0,0,8569,4973,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267004,0,"2011-12",1,"Single",8958,114160,"Unknown","College","With Parent",6500,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267051,0,"2011-12",1,"Married",22854,0,"College","College","Off Campus",3500,0,0,2600,5500,0,0,1600,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267412,1,"2011-12",3,"Single",20319,13084,"High School","High School","With Parent",0,0,0,4656,0,0,0,0,0,0,0,0,4250,0,0,0,12487,0,0,0,6250,0,0,1533
267620,0,"2012-13",3,"Single",12502,0,"High School","College","Off Campus",0,0,0,0,3500,0,0,7977,12500,1000,2000,12001,0,0,0,0,0,0,0,0,0,0,0,0
267684,0,"2013-14",1,"Single",24760,25404,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,4003,10653.3,0,0,0,3000,0,8966,0,0,0,0,0,0,0,0
267704,1,"2012-13",3,"Single",10077,26193,"High School","High School","Off Campus",0,0,0,0,0,0,0,437,3750,0,0,1548,0,0,0,0,0,0,0,0,0,0,0,0
267718,0,"2014-15",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267759,0,"2012-13",1,"Single",0,11392,"Unknown","High School","With Parent",0,0,0,0,7500,0,0,5500,0,0,0,11183,4606,0,0,2865,0,0,0,0,0,0,0,0
267762,0,"2015-16",1,"Single",26036,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,12500,0,0,7666
267763,1,"2011-12",1,"Single",4550,29397,"Middle School","High School","With Parent",0,0,0,11588,2750,0,0,1950,0,0,0,3358,0,0,0,0,0,0,0,0,0,0,0,0
267782,1,"2014-15",3,"Single",2572,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522,0,0,0,0,0,0,0,0
267784,1,"2014-15",3,"Single",13697,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0
267794,0,"2012-13",1,"Married",20636,0,"Middle School","Middle School","Off Campus",0,0,0,0,7500,0,0,7952,10500,0,0,4458,3375,0,0,3554,5875,0,0,0,0,0,0,0
267795,0,"2015-16",1,"Single",18317,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,16807,0,0,0,0
267797,0,"2011-12",1,"Single",21824,11186,"Middle School","Middle School","Off Campus",5500,0,0,9674,5000,0,0,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267835,0,"2016-17",1,"Single",1806,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,11573
267972,0,"2011-12",1,"Single",3406,72026,"College","Unknown","With Parent",7500,0,0,1200,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267985,0,"2011-12",1,"Single",9245,38303,"High School","High School","With Parent",3500,0,1000,8124,5500,0,0,8650,9000,0,0,5645,1500,0,0,12116,0,0,0,0,0,0,0,0
268001,0,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268094,0,"2011-12",1,"Single",4856,10515,"High School","High School","With Parent",0,0,0,11588,0,0,0,7852,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268235,0,"2015-16",1,"Single",2067,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,11065,10500,0,3000,7508
268406,1,"2015-16",1,"Single",0,43367,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,4332,0,0,0,0
268434,1,"2015-16",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268440,1,"2012-13",3,"Single",10680,67938,"Unknown","High School","With Parent",0,0,0,0,2250,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268518,0,"2013-14",1,"Single",0,39582,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,3795,12500,0,0,5730,3611,0,0,6128,0,0,0,0
268571,1,"2011-12",1,"Single",0,24925,"Middle School","Middle School","Off Campus",0,0,0,11588,0,0,0,0,1240,0,0,2823,0,0,0,0,0,0,0,0,0,0,0,0
268651,0,"2015-16",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268718,0,"2011-12",1,"Single",1036,72925,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268798,0,"2011-12",1,"Single",3461,29135,"High School","High School","With Parent",0,0,0,8132,5500,0,0,12390,5500,0,0,9285,2750,0,0,6058,2750,0,0,0,0,0,0,0
268844,0,"2013-14",1,"Single",9540,42937,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,5500,0,0,7881,12500,0,0,4504,0,0,0,0,0,0,0,0
268879,0,"2011-12",1,"Single",3298,32080,"Unknown","High School","Off Campus",0,5000,0,7518,5500,5000,0,5194,0,0,0,0,12500,0,0,0,12500,0,0,0,0,0,0,0
268937,0,"2012-13",1,"Married",9688,0,"College","High School","Off Campus",0,0,0,0,0,0,0,12940,0,0,0,7578,0,0,0,13266,0,0,0,13405,0,0,0,0
268938,1,"2012-13",1,"Single",0,8820,"High School","College","With Parent",0,0,0,0,2750,0,0,5895,128,0,0,6001,0,0,0,0,0,0,0,0,0,0,0,0
268971,0,"2016-17",1,"Single",49686,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750,0,0,2083
269005,0,"2015-16",3,"Married",47602,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269083,1,"2013-14",1,"Single",5437,19201,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,1750,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,0
269089,0,"2015-16",1,"Single",14660,0,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7089,0,0,0,7279
269165,0,"2013-14",1,"Single",12474,16200,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,7500,0,0,11485,9000,0,0,11084,12500,0,0,5131,12500,0,0,0
269211,1,"2015-16",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269219,0,"2011-12",1,"Single",0,89088,"High School","Middle School","With Parent",11800,0,0,0,13500,0,0,0,7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269272,0,"2015-16",1,"Single",0,13750,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775,0,0,0,0
269294,0,"2015-16",3,"Single",6840,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572,0,0,0,0
269304,1,"2011-12",1,"Single",15380,0,"High School","High School","With Parent",5500,0,0,4857,0,0,0,1923.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269349,1,"2013-14",1,"Single",9755,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,6058,0,0,0,0,0,0,0,0
269376,0,"2013-14",1,"Single",8560,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,2000,13151,15000,0,1220,7997,0,0,0,0,0,0,0,0
269450,0,"2014-15",1,"Single",9762,72831,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,11294,0,0,0,0,0,0,0,0
269509,0,"2012-13",1,"Single",3190,17560,"Middle School","Middle School","With Parent",0,0,0,0,5500,0,0,5550,5500,0,0,5645,4890,0,0,11294,9249,0,0,8533,0,0,0,0
269527,1,"2011-12",1,"Single",5615,0,"College","College","Off Campus",0,0,550,13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269622,1,"2012-13",1,"Married",1314,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269637,1,"2014-15",1,"Single",22805,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,5730,0,0,0,0,0,0,0,0
269639,1,"2011-12",3,"Single",0,13188,"High School","High School","Off Campus",0,0,0,4451.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269668,0,"2015-16",1,"Single",3751,4296,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9059,0,0,0,4190
269710,0,"2015-16",1,"Single",10366,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,10557,5500,0,0,9013
269719,0,"2011-12",3,"Single",0,33202,"Unknown","High School","With Parent",1900,0,0,5287,0,0,0,0,0,0,0,11183,5200,0,0,5680,0,0,0,0,0,0,0,0
269721,1,"2011-12",1,"Single",17344,0,"High School","High School","Off Campus",10500,0,0,2400,11000,0,0,2500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269731,0,"2011-12",3,"Single",0,83605,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269762,0,"2015-16",1,"Single",0,18939,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11421,0,0,0,11573
269794,0,"2015-16",1,"Single",62399,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,12500,0,0,0
270188,0,"2016-17",1,"Single",1518,151890,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0
270259,1,"2012-13",1,"Single",29403,0,"High School","High School","With Parent",0,0,0,0,7500,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270275,0,"2015-16",1,"Single",20522,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,2125,0,0,0,12011
270289,0,"2016-17",1,"Single",0,37239,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,11465.55
270387,1,"2011-12",1,"Single",15782,23517,"Unknown","High School","Off Campus",0,0,0,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270397,0,"2011-12",1,"Single",3477,0,"Middle School","High School","Off Campus",0,0,0,5950,0,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270436,1,"2013-14",1,"Married",7051,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270440,0,"2015-16",1,"Single",0,0,"Unknown","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775,0,0,0,5689
270478,0,"2012-13",1,"Separated",0,0,"College","Unknown","With Parent",0,0,0,0,9500,0,0,5550,8500,0,0,2995,0,0,0,0,12500,0,0,2025,7168,0,0,1233
270494,0,"2011-12",3,"Single",0,36384,"College","College","Off Campus",2750,0,0,1350,5500,0,0,0,6500,0,0,0,9277,0,0,735,10500,0,0,0,12500,0,0,2374
270506,1,"2011-12",1,"Single",0,48281,"High School","High School","Off Campus",0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270610,0,"2014-15",3,"Single",7474,29047,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,3398,0,0,0,0
270629,0,"2012-13",1,"Single",0,55165,"College","College","With Parent",0,0,0,0,7500,0,0,9990,7500,0,0,8785,0,0,0,0,0,0,0,0,0,0,0,0
270651,0,"2015-16",1,"Single",18419,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,11421,12500,0,0,5758
270653,1,"2011-12",1,"Single",3425,60785,"High School","College","Off Campus",2750,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270665,0,"2012-13",3,"Married",12475,0,"High School","College","Off Campus",0,0,0,0,0,0,0,5895,0,0,0,9531,8500,0,0,2680,8500,0,0,5091,12500,0,2000,5079
270681,0,"2013-14",1,"Single",0,0,"Unknown","High School","With Parent",0,0,0,0,0,0,0,0,5500,0,0,6245,12500,0,0,0,0,0,0,0,0,0,0,0
270810,1,"2011-12",1,"Single",1000,73476,"High School","College","With Parent",9124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270873,0,"2011-12",1,"Single",16567,16370,"High School","High School","With Parent",3500,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270904,1,"2013-14",3,"Single",23464,34106,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,6200,0,0,0,12500,0,0,0,17500,0,0,0,0,0,0,0
270942,0,"2011-12",3,"Single",0,0,"Unknown","Unknown","With Parent",2528,0,0,2975,6500,0,0,12390,2750,0,0,4234,0,0,0,0,0,0,0,0,0,0,0,0
270958,0,"2011-12",3,"Single",3348,0,"High School","High School","Off Campus",5500,0,0,4163,12500,0,0,3650,10500,0,0,2198.77,0,0,0,0,0,0,0,0,0,0,0,0
271143,1,"2014-15",1,"Single",39976,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0
271165,0,"2011-12",1,"Single",688,84306,"Middle School","High School","Off Campus",0,3785,0,9092,0,5465,0,7816,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271297,1,"2011-12",3,"Single",9346,57025,"High School","High School","With Parent",7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271304,0,"2014-15",1,"Single",0,77568,"College","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,8512,0,0,0,0,0,0,0,0
271351,1,"2011-12",1,"Single",0,19200,"Middle School","Middle School","With Parent",0,0,0,1300,0,0,0,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271393,0,"2011-12",1,"Single",0,18995,"High School","Unknown","Off Campus",0,3000,0,11588,0,3000,0,11790,0,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0
271534,0,"2014-15",1,"Married",19674,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,8784,0,4000,0,2825,0,0,0,0
271550,0,"2011-12",1,"Single",4006,5434,"Middle School","Middle School","Off Campus",0,0,0,8968,0,0,0,10002,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271608,0,"2011-12",1,"Married",51676,0,"College","High School","Off Campus",0,0,0,3900,0,0,0,5550,0,0,0,5645,0,0,0,2865,0,0,0,0,0,0,0,0
271664,0,"2016-17",1,"Single",4483,0,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,2908
271675,0,"2014-15",3,"Single",15585,0,"Unknown","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,1990,12500,0,0,1425,14100,0,0,9117
271694,1,"2014-15",1,"Single",0,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,5730,0,0,0,3249,0,0,0,0
271780,0,"2011-12",1,"Single",10248,106919,"High School","High School","Off Campus",11600,0,0,0,18896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271830,0,"2011-12",3,"Single",0,24815,"High School","Middle School","With Parent",0,0,0,5332,0,0,0,10050,5500,0,0,5645,0,0,0,0,0,0,0,0,0,0,0,0
271877,1,"2014-15",3,"Single",25460,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,10500,0,0,0,0,0,0,0
271943,0,"2011-12",1,"Single",27073,44040,"High School","High School","Off Campus",10700,0,0,0,13500,0,0,0,11184,0,0,0,18000,0,0,0,9516,0,0,0,0,0,0,0
271944,1,"2011-12",1,"Married",14735,0,"College","High School","Off Campus",7500,0,0,10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271948,1,"2012-13",3,"Single",0,15100,"College","College","On Campus Housing",0,0,0,0,1875,0,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271971,0,"2011-12",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271984,0,"2015-16",1,"Single",10749,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0
272045,1,"2012-13",1,"Single",5388,33742,"College","College","With Parent",0,0,0,0,3500,0,0,10422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272073,1,"2011-12",3,"Single",23289,0,"Unknown","High School","Off Campus",3750,0,0,4484,7500,0,2000,5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272198,1,"2011-12",1,"Single",3371,7996,"College","High School","With Parent",0,0,0,3721.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272205,0,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272210,0,"2015-16",1,"Single",23652,24000,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,10500,0,0,12173
272338,1,"2013-14",1,"Single",13471,0,"College","High School","With Parent",0,0,0,0,0,0,0,0,3750,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0
272375,1,"2015-16",1,"Single",0,0,"College","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,0,0,6433,0,0,0,0
272379,0,"2011-12",3,"Single",18636,0,"High School","High School","With Parent",5250,0,0,900,10319,0,0,413,9868,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0
272416,0,"2012-13",1,"Single",26209,0,"High School","High School","Off Campus",0,0,0,0,4500,0,0,0,5500,0,0,0,10500,0,0,0,12500,0,0,0,9000,0,0,0
272525,0,"2013-14",1,"Single",15383,56600,"High School","College","With Parent",0,0,0,0,0,0,0,0,10500,0,0,0,10500,0,0,4080,10500,0,0,7289,0,0,0,0
272532,1,"2014-15",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272595,1,"2012-13",3,"Single",0,21682,"College","High School","With Parent",0,0,0,0,3250,0,0,2775,3500,0,0,3529,0,0,0,0,0,0,0,0,0,0,0,0
272634,1,"2013-14",1,"Single",10181,23600,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,11183,4586,0,0,1840,0,0,0,0,0,0,0,0
272668,1,"2013-14",1,"Single",10889,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,4750,0,0,6001,0,0,0,0,0,0,0,0,0,0,0,0
272686,0,"2016-17",1,"Single",0,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5787
272773,1,"2013-14",1,"Single",0,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,1284.51,0,0,0,0,0,0,0,0,0,0,0,0
272891,0,"2013-14",1,"Single",1644,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,8414,12500,0,0,4297,12500,0,0,7571,6000,0,0,0
272920,0,"2011-12",1,"Single",6638,41282,"High School","Middle School","With Parent",3000,0,0,8924,3465,0,0,7145,4750,0,0,4283,0,0,0,0,0,0,0,0,0,0,0,0
273023,1,"2011-12",1,"Single",11570,0,"High School","Middle School","Off Campus",0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273192,0,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273211,1,"2011-12",1,"Single",0,0,"College","High School","On Campus Housing",9283,0,0,8132,10500,0,0,11790,2500,0,0,3178,0,0,0,0,0,0,0,0,0,0,0,0
273320,0,"2013-14",3,"Married",0,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,6500,0,0,7285,24982,0,0,0,15451,0,0,0,0,0,0,0
273332,1,"2011-12",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273394,1,"2011-12",3,"Single",9974,0,"Unknown","Unknown","With Parent",0,0,0,5794,4500,0,0,7977,8500,0,0,4018.65,5250,0,0,0,0,0,0,0,0,0,0,0
273446,0,"2016-17",1,"Single",25410,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273515,0,"2012-13",1,"Single",9208,72556,"Middle School","College","With Parent",0,0,0,0,0,4000,0,5316,0,4000,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
273519,1,"2012-13",1,"Single",7678,0,"College","College","Off Campus",0,0,0,0,3500,0,0,11790,0,0,0,12601,0,0,0,6058,0,0,0,0,0,0,0,0
273529,0,"2011-12",1,"Single",0,18859,"High School","High School","With Parent",2750,0,0,11588,850,0,0,11790,4000,0,0,8985,11500,0,0,3909,0,0,0,0,0,0,0,0
273539,0,"2015-16",1,"Single",1500,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,5775,12500,0,0,5815
273549,1,"2014-15",3,"Single",16099,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,0,0,0,0,0,0,0,0
273574,1,"2012-13",1,"Married",25826,0,"Middle School","Middle School","Off Campus",0,0,0,0,12500,0,0,5550,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0
273863,0,"2015-16",3,"Single",29291,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250,0,0,0,12500,0,0,0
273955,0,"2014-15",3,"Single",12588,43823,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,10500,0,0,2425,12500,0,0,0
274059,1,"2012-13",1,"Single",0,0,"High School","High School","Off Campus",0,0,0,0,7500,0,0,4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274139,0,"2011-12",1,"Single",15622,0,"High School","High School","Off Campus",7500,0,0,2713,10500,0,0,0,3696,750,0,0,12500,1000,0,0,0,0,0,0,0,0,0,0
274246,1,"2012-13",3,"Married",53851,0,"Unknown","High School","Off Campus",0,0,0,0,11500,0,0,0,5562,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0
274273,0,"2014-15",1,"Single",29440,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,6894,12500,0,0,264,0,0,0,0
274428,1,"2013-14",3,"Single",23329,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,5250,0,0,448,0,0,0,0,10500,0,0,0,12500,0,0,0
274436,1,"2011-12",3,"Single",4984,42480,"High School","High School","With Parent",3500,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,0,0,0
274614,1,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274644,1,"2011-12",1,"Single",2965,0,"High School","High School","Off Campus",7500,0,0,10714,8500,0,0,11790,10500,0,0,8237,10500,0,0,600,0,0,0,0,0,0,0,0
274646,0,"2011-12",1,"Single",14106,64599,"High School","High School","Off Campus",7500,0,0,1150,2300,0,0,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274759,0,"2014-15",1,"Single",35899,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,9902,0,0,7250,10500,0,0,5775,0,0,0,0
274789,0,"2012-13",1,"Single",0,37943,"College","High School","With Parent",0,0,0,0,7500,0,0,5550,5250,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0
274911,0,"2015-16",1,"Single",10140,0,"College","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,10512,10500,0,0,6608
274929,0,"2014-15",1,"Separated",13920,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,5730,7500,0,0,5775,1507,0,0,2908
275039,1,"2011-12",1,"Single",6497,0,"College","College","With Parent",0,2000,0,11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275076,0,"2014-15",1,"Single",22494,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,1380,10500,0,0,0,0,0,0,0
